0000000000110000 //data 0: 3.0000
0000000000010000 //data 1: 1.0000
0000000001010000 //data 2: 5.0000
0000000000100000 //data 3: 2.0000
0000000000110000 //data 4: 3.0000
0000000001000000 //data 5: 4.0000
0000000000110000 //data 6: 3.0000
0000000001000000 //data 7: 4.0000
0000000001100000 //data 8: 6.0000
0000000010110000 //data 9: 11.0000
0000001001010000 //data 10: 37.0000
0000001110100000 //data 11: 58.0000
0000001111100000 //data 12: 62.0000
0000001100100000 //data 13: 50.0000
0000001101100000 //data 14: 54.0000
0000001101110000 //data 15: 55.0000
0000001101110000 //data 16: 55.0000
0000001101000000 //data 17: 52.0000
0000010000100000 //data 18: 66.0000
0000001110010000 //data 19: 57.0000
0000000100100000 //data 20: 18.0000
0000000001100000 //data 21: 6.0000
0000000000100000 //data 22: 2.0000
0000000000100000 //data 23: 2.0000
0000000000010000 //data 24: 1.0000
0000000000010000 //data 25: 1.0000
0000000000100000 //data 26: 2.0000
0000000000110000 //data 27: 3.0000
0000000000110000 //data 28: 3.0000
0000000000110000 //data 29: 3.0000
0000000000010000 //data 30: 1.0000
0000000000100000 //data 31: 2.0000
0000000000110000 //data 32: 3.0000
0000000000000000 //data 33: 0.0000
0000000000000000 //data 34: 0.0000
0000000000000000 //data 35: 0.0000
0000000000000000 //data 36: 0.0000
0000000000000000 //data 37: 0.0000
0000000001110000 //data 38: 7.0000
0000000110010000 //data 39: 25.0000
0000010010000000 //data 40: 72.0000
0000010001110000 //data 41: 71.0000
0000010001100000 //data 42: 70.0000
0000001110010000 //data 43: 57.0000
0000000000000000 //data 44: 0.0000
0000000000000000 //data 45: 0.0000
0000000000000000 //data 46: 0.0000
0000000000000000 //data 47: 0.0000
0000000000000000 //data 48: 0.0000
0000000000000000 //data 49: 0.0000
0000000000000000 //data 50: 0.0000
0000010010000000 //data 51: 72.0000
0000010001010000 //data 52: 69.0000
0000010010010000 //data 53: 73.0000
0000000010110000 //data 54: 11.0000
0000000000010000 //data 55: 1.0000
0000000000000000 //data 56: 0.0000
0000000000000000 //data 57: 0.0000
0000000000000000 //data 58: 0.0000
0000000000000000 //data 59: 0.0000
0000000000000000 //data 60: 0.0000
0000000000010000 //data 61: 1.0000
0000000000000000 //data 62: 0.0000
0000000000100000 //data 63: 2.0000
0000000000110000 //data 64: 3.0000
0000000000010000 //data 65: 1.0000
0000000000010000 //data 66: 1.0000
0000000000010000 //data 67: 1.0000
0000000001000000 //data 68: 4.0000
0000000011000000 //data 69: 12.0000
0000010101000000 //data 70: 84.0000
0000010011010000 //data 71: 77.0000
0000010000010000 //data 72: 65.0000
0000000000000000 //data 73: 0.0000
0000000000000000 //data 74: 0.0000
0000000000000000 //data 75: 0.0000
0000000001100000 //data 76: 6.0000
0000000000100000 //data 77: 2.0000
0000000000010000 //data 78: 1.0000
0000000000000000 //data 79: 0.0000
0000000000110000 //data 80: 3.0000
0000000000000000 //data 81: 0.0000
0000000000000000 //data 82: 0.0000
0000000000000000 //data 83: 0.0000
0000000000000000 //data 84: 0.0000
0000010111010000 //data 85: 93.0000
0000010011010000 //data 86: 77.0000
0000000011110000 //data 87: 15.0000
0000000000000000 //data 88: 0.0000
0000000000010000 //data 89: 1.0000
0000000000010000 //data 90: 1.0000
0000000000100000 //data 91: 2.0000
0000000000110000 //data 92: 3.0000
0000000000000000 //data 93: 0.0000
0000000000000000 //data 94: 0.0000
0000000000110000 //data 95: 3.0000
0000000001000000 //data 96: 4.0000
0000000000010000 //data 97: 1.0000
0000000000010000 //data 98: 1.0000
0000000010110000 //data 99: 11.0000
0000001001100000 //data 100: 38.0000
0000010101110000 //data 101: 87.0000
0000010010110000 //data 102: 75.0000
0000000000000000 //data 103: 0.0000
0000000000000000 //data 104: 0.0000
0000000000000000 //data 105: 0.0000
0000000000000000 //data 106: 0.0000
